"Grade Distribution by Institution, Course School, Department, Course, and Class Number for 4198"
"Institution Code","Inst Description","Term Code","Term Description","Session Code","Session Description","Academic Group Code","Academic Group Description","Academic Organization Code","Academic Organization Description","Department Code","Course Subject","Catalog Number","Class #","Course Description","Course Topic","Instructor Name","GPA Grades","Total Grades","Percent Majors","Avg Class Grade","Avg Student GPA","Percent A Grades","Percent B Grades","Percent C Grades","Percent D Grades","All Other Grades #","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","P","S","I","R","NY","NR","NC","W","WX","Other","Data Freeze Date"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","320","6026","SUP CHAIN MANAGEMENT:SOURCING","N/A","Dobos,Scott Raymond","47","51","100"," 3.185"," 3.315","36.2","51.1","10.6","0.0","5","1","7","9","9","11","4","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","8W1","Eight Week - First","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","355","11809","TPCS: OPERATIONS&DECISION TECH","N/A","Briggs,Carl M","17","18","94.1"," 3.982"," 3.498","100.0","0.0","0.0","0.0","1","9","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","356","10764","LEAN SIX SIGMA","N/A","Votolato,Katie Hamstra","29","31","100"," 3.569"," 3.395","51.7","48.3","0.0","0.0","2","4","7","4","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","12426","I-CORE - OPERATIONS COMPONENT","N/A","Briggs,Carl M","154","156","100"," 2.854"," 3.266","16.2","55.2","25.3","3.2","2","0","12","13","18","47","20","19","19","1","3","1","1","0","0","0","0","0","0","0","0","1","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","1329","I-CORE - OPERATIONS COMPONENT","N/A","Briggs,Carl M","249","252","100"," 2.809"," 3.409","12.4","55.0","32.1","0.0","4","0","19","12","24","85","28","33","45","2","0","0","0","1","0","0","0","0","0","0","0","3","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","1330","I-CORE - OPERATIONS COMPONENT","N/A","Briggs,Carl M","252","253","100"," 2.941"," 3.437","17.5","57.9","23.8","0.8","1","1","30","13","33","86","27","26","32","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","1331","I-CORE - OPERATIONS COMPONENT","N/A","Briggs,Carl M","251","251","100"," 2.982"," 3.414","20.3","57.8","21.9","0.0","0","0","21","30","25","94","26","30","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","5953","I-CORE - OPERATIONS COMPONENT","N/A","Cutshall,Rex R.","144","145","100"," 2.794"," 3.324","17.4","46.5","32.6","2.8","2","0","18","7","8","49","10","17","30","0","3","1","0","1","0","0","0","0","0","0","0","0","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","5954","I-CORE - OPERATIONS COMPONENT","N/A","Cutshall,Rex R.","178","178","100"," 2.960"," 3.459","20.8","54.5","23.0","1.1","1","0","25","12","23","57","17","18","22","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","370","6353","I-CORE - OPERATIONS COMPONENT","N/A","Cutshall,Rex R.","176","179","100"," 3.034"," 3.411","23.3","56.8","19.9","0.0","3","0","22","19","18","70","12","13","22","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","421","10178","SUPPLY CHAIN MANAGEMENT","N/A","Gao,Fei","31","34","100"," 3.639"," 3.533","74.2","22.6","0.0","3.2","3","3","14","6","2","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","421","1332","SUPPLY CHAIN MANAGEMENT","N/A","Gao,Fei","36","36","100"," 3.244"," 3.451","47.2","33.3","19.4","0.0","0","4","7","6","5","5","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","421","7044","SUPPLY CHAIN MANAGEMENT","N/A","Gao,Fei","31","33","93.5"," 3.316"," 3.397","48.4","38.7","12.9","0.0","2","1","8","6","5","5","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","429","10256","OPERATIONS PROCESSES","N/A","Mayo,Kevin","32","34","100"," 3.675"," 3.401","75.0","25.0","0.0","0.0","2","1","13","10","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","429","1333","OPERATIONS PROCESSES","N/A","Beer,Ruth","35","38","100"," 3.720"," 3.413","77.1","22.9","0.0","0.0","3","7","9","11","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","429","1334","OPERATIONS PROCESSES","N/A","Beer,Ruth","39","39","100"," 3.790"," 3.393","82.1","17.9","0.0","0.0","0","8","16","8","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","431","11679","LOGISTICS AND DISTRIBUTION","N/A","Dobos,Scott Raymond","21","22","95.2"," 3.348"," 3.377","52.4","38.1","4.8","0.0","2","1","5","5","5","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","455","9762","TPCS: OPERATIONS&DECISION TECH","N/A","Dobos,Scott Raymond","19","20","100"," 3.963"," 3.565","94.7","5.3","0.0","0.0","1","4","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","481","10493","SUPPLY CHAIN PLAN & ANALYTICS","N/A","Helm,Jonathan Eugene","16","20","100"," 3.563"," 3.240","56.3","43.8","0.0","0.0","4","3","4","2","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","481","9001","SUPPLY CHAIN PLAN & ANALYTICS","N/A","Helm,Jonathan Eugene","23","26","100"," 3.591"," 3.362","56.5","43.5","0.0","0.0","3","4","5","4","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B72","Kelley Second Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","550","11813","BUSINESS PROCESS DESIGN","N/A","Hill,John David","29","40","100"," 3.466"," 3.582","51.7","48.3","0.0","0.0","11","2","6","7","4","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","NON","Non Standard Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-P","556","39563","SIX SIGMA AND QUALITY","N/A","Briggs,Carl M","24","35","100"," 3.838"," 3.647","87.5","12.5","0.0","0.0","11","0","16","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-R","305","4599","INTRO TO REAL ESTATE ANALYSIS","N/A","McCoy,Doug Morris","50","55","100"," 2.852"," 3.243","28.0","44.0","16.0","8.0","7","2","7","5","5","12","5","5","3","0","2","2","0","2","0","0","0","0","0","0","0","3","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-R","440","1339","REAL ESTATE APPRAISALS","N/A","McCoy,Doug Morris","45","47","100"," 3.160"," 3.354","24.4","71.1","4.4","0.0","2","0","5","6","7","17","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-R","440","34879","REAL ESTATE APPRAISALS","N/A","Harstad,David Glenn","21","24","100"," 3.143"," 3.234","23.8","66.7","9.5","0.0","3","0","3","2","5","6","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B71","Kelley First Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-R","510","1341","REAL ESTATE INVESTMENT ANALYS","N/A","Peck,Thomas Karl","40","49","100"," 3.650"," 3.576","72.5","27.5","0.0","0.0","9","0","11","18","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","302","10277","MANAGEMENT INFORMATION SYSTEMS","N/A","Malher,Taryn","39","40","97.5"," 3.738"," 3.508","84.6","12.8","0.0","0.0","2","1","26","6","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","302","8924","MANAGEMENT INFORMATION SYSTEMS","N/A","Akaiwa,Frank Ernest","39","43","100"," 3.726"," 3.476","79.5","20.5","0.0","0.0","4","1","14","16","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","302","9310","MANAGEMENT INFORMATION SYSTEMS","N/A","Akaiwa,Frank Ernest","26","37","86.2"," 3.527"," 3.357","57.7","38.5","3.8","0.0","11","0","9","6","5","4","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","8","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","302","9478","MANAGEMENT INFORMATION SYSTEMS","N/A","Akaiwa,Frank Ernest","37","44","87.5"," 3.619"," 3.452","67.6","32.4","0.0","0.0","7","0","9","16","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","302","9805","MANAGEMENT INFORMATION SYSTEMS","N/A","Malher,Taryn","40","44","92.5"," 3.713"," 3.395","85.0","12.5","2.5","0.0","4","1","16","17","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","305","32598","TECHNOLOGY INFRASTRUCTURE","N/A","Clark,Michael Darrell","36","43","75"," 3.542"," 3.404","63.9","30.6","5.6","0.0","7","1","15","7","6","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","305","5988","TECHNOLOGY INFRASTRUCTURE","N/A","Yan,Ge","50","54","96"," 3.612"," 3.445","70.0","26.0","4.0","0.0","4","1","17","17","8","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","307","10180","DATA MANAGEMENT","N/A","Liu,Chewei","21","27","90.9"," 3.390"," 3.359","47.6","38.1","14.3","0.0","6","0","6","4","6","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","307","10181","DATA MANAGEMENT","N/A","Newquist,Jay D.","46","50","100"," 3.700"," 3.511","82.6","15.2","2.2","0.0","4","0","17","21","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","307","1344","DATA MANAGEMENT","N/A","Perry,Aaron B","27","31","96.3"," 3.274"," 3.476","29.6","70.4","0.0","0.0","4","0","1","7","7","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","307","4176","DATA MANAGEMENT","N/A","Newquist,Jay D.","38","42","100"," 3.808"," 3.480","89.5","10.5","0.0","0.0","4","0","19","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","307","8187","DATA MANAGEMENT","N/A","Nikolov,Dimitar G","28","37","89.7"," 3.696"," 3.149","78.6","17.9","3.6","0.0","9","3","13","6","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","8","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","308","11989","BUS APPLICATION DEVELOPMENT","N/A","Liu,Chewei","28","30","92.9"," 3.393"," 3.366","46.4","46.4","7.1","0.0","2","2","8","3","5","5","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","308","13537","BUS APPLICATION DEVELOPMENT","N/A","Liu,Chewei","36","44","100"," 3.400"," 3.414","52.8","36.1","11.1","0.0","8","2","9","8","6","5","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","310","10563","SYSTEMS ANALYSIS & PROJECT MGT","N/A","Barsi Lopes,Alexandre","14","16","85.7"," 3.586"," 3.336","71.4","28.6","0.0","0.0","2","0","5","5","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","310","11777","SYSTEMS ANALYSIS & PROJECT MGT","N/A","Collins,Michael R","45","46","100"," 3.642"," 3.498","75.6","22.2","0.0","0.0","2","2","15","17","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","310","1345","SYSTEMS ANALYSIS & PROJECT MGT","N/A","Collins,Michael R","40","44","97.6"," 3.660"," 3.452","67.5","32.5","0.0","0.0","4","0","16","11","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","310","8925","SYSTEMS ANALYSIS & PROJECT MGT","N/A","Collins,Michael R","43","48","100"," 3.460"," 3.389","58.1","37.2","2.3","0.0","6","3","15","7","6","7","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","326","11999","WEB AND SOCIAL MEDIA ANALYTICS","N/A","Tan,Jane","41","45","97.6"," 3.605"," 3.447","63.4","36.6","0.0","0.0","4","2","11","13","11","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","326","12000","WEB AND SOCIAL MEDIA ANALYTICS","N/A","Tan,Jane","42","46","100"," 3.533"," 3.389","64.3","33.3","2.4","0.0","4","0","11","16","5","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","326","14091","WEB AND SOCIAL MEDIA ANALYTICS","N/A","Tan,Jane","37","48","100"," 3.562"," 3.375","67.6","32.4","0.0","0.0","11","0","9","16","4","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","355","13122","EXP CRSE IN INFO SYST","N/A","Newquist,Jay D.","32","39","97.1"," 3.656"," 3.401","68.8","28.1","3.1","0.0","7","0","16","6","6","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","355","32596","EXP CRSE IN INFO SYST","N/A","Newquist,Jay D.","13","15","100"," 3.208"," 3.426","61.5","23.1","0.0","7.7","3","0","5","3","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","8W1","Eight Week - First","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","375","11027","INTRODUCTION TECH CONSULTING","N/A","Barsi Lopes,Alexandre","40","40","97.5"," 3.800"," 3.673","87.5","12.5","0.0","0.0","0","1","20","14","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","400","11380","INTEGRATION OF SYS & THE BUS","N/A","Li,Jie","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","400","4021","INTEGRATION OF SYS & THE BUS","N/A","Dennis,Joshua Scott","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","400","4022","INTEGRATION OF SYS & THE BUS","N/A","Dennis,Joshua Scott","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","400","4594","INTEGRATION OF SYS & THE BUS","N/A","Gregory,Tom","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","400","7444","INTEGRATION OF SYS & THE BUS","N/A","Dennis,Joshua Scott","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","400","9860","INTEGRATION OF SYS & THE BUS","N/A","Gregory,Tom","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","433","10278","INFORMATION SYSTEMS SECURITY","N/A","Robbins,Chris G","38","40","79.5"," 3.947"," 3.372","97.4","0.0","2.6","0.0","2","26","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","8W1","Eight Week - First","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","475","10726","TECH CONSULTING ESSENTIALS","N/A","Dennis,Joshua Scott","30","31","100"," 4.000"," 3.664","100.0","0.0","0.0","0.0","1","2","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B71","Kelley First Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","523","11854","ENTERPRISE DATA MANAGEMENT","N/A","Perry,Aaron B","41","46","100"," 3.502"," 3.634","51.2","46.3","2.4","0.0","5","0","6","15","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B71","Kelley First Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","523","11855","ENTERPRISE DATA MANAGEMENT","N/A","Perry,Aaron B","40","46","100"," 3.610"," 3.603","70.0","30.0","0.0","0.0","6","0","10","18","7","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B72","Kelley Second Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","535","36998","ADV TOPICS IN MGMNT INFO SYS","N/A","Frutiger,Michael Douglas","28","38","100"," 3.586"," 3.601","60.7","39.3","0.0","0.0","10","2","10","5","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","571","6355","MSIS INTERNSHIP/PRACTICUM","N/A","Barnhart,Beth","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","590","1347","INDEPNT STUDY IN MGMT INFO SYS","N/A","Khatri,Vijay","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B71","Kelley First Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","605","38285","FOUNDATNS OF COLLAB TECH RSCH","N/A","Dennis,Alan R.","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","8W1","Eight Week - First","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","606","37033","INFO SYS STRATEGY & MGMT RSRCH","N/A","Bala,Hillol","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","B72","Kelley Second Seven Week","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-S","635","38286","SPEC TOPICS IN INFORMTN SYSTEM","N/A","Zhang,Jingjing","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"IUBLA","Bloomington","4198","Fall 2019","1","Regular Academic Session","BUS","Kelley School of Business","BL-BUS","Business","BUS","BUS-T","134","12464","KLLC COMMUNITY DEVELOPMENT","N/A","Leone,Sharon Rose","28","28","96.4"," 3.929"," 3.696","92.9","7.1","0.0","0.0","0","14","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
